"city_id","edge_id","status","clear_width_m_traceable","left_building_evidence_traceable","right_building_evidence_traceable","height_traceable","setback_traceable","damage_state_traceable","debris_present_traceable","variant_traceable","official_closure_traceable","hazard_data_status_traceable","m7_result","reason"
"kyoto_kiyomizu","KK-OSM-W1251544286-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W1491152444-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W1491152444-S02","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W157527438-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W174762077-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W179116810-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W24516359-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W28514434-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W28514434-S02","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W30882783-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W30913263-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W371739384-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W371739385-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W526198271-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W550360170-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W58413931-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W710696944-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W747033984-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_kiyomizu","KK-OSM-W747033985-S01","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000022727319:nodes-000243776548-001215761678","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000022727319:nodes-001215761678-003255952277","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000022727319:nodes-003255952277-003832838076","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000022727319:nodes-003832838076-014102818766","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000022727319:nodes-013805963837-014102818766","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000028640677:nodes-000243776546-004280313263","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405498-003256137075","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405565-011738078383","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405565-011738078384","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405572-011738078382","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405572-011738078383","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405580-000605405585","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405580-011738078381","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405585-012783555045","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405587-000605405589","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405587-012783555045","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-000605405589-003256137075","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584105:nodes-011738078381-011738078382","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584215:nodes-000243776548-001215761721","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584215:nodes-000605415027-000605415029","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584215:nodes-000605415029-000605415031","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584215:nodes-000605415031-011279693964","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584215:nodes-000605415036-000605415039","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584215:nodes-000605415036-001332356080","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584215:nodes-000605415039-001215761721","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000047584215:nodes-001332356080-011279693964","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377343:nodes-000243776548-000736395941","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377343:nodes-000736395941-004280313263","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377344:nodes-000243776546-002200792879","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377344:nodes-000310718798-001215761691","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377344:nodes-000310718798-004080109906","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377344:nodes-000736395961-004080109906","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377344:nodes-001215761691-002200792879","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377345:nodes-000736395961-000736395986","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377377:nodes-000310718799-005064078636","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377377:nodes-002200899661-007273598704","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377377:nodes-002200899661-007273598705","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059377377:nodes-005064078636-007273598704","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379039:nodes-000605405572-000736426359","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379039:nodes-000736426359-004269820526","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379039:nodes-004269820526-012925548234","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379039:nodes-012925548234-012925548235","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379039:nodes-012925548235-012925548236","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379041:nodes-000736426470-004269861778","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379041:nodes-000736426496-002200792887","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379041:nodes-000736426496-004269861778","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379041:nodes-002200792859-004280069056","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379041:nodes-002200792859-004280069069","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379041:nodes-002200792867-004280069063","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379041:nodes-002200792867-004280071828","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
"kyoto_arashiyama","kyoto-arashiyama:osm-way-000059379041:nodes-002200792887-004280071902","NOT_READY_REASONED_NULL","false","false","false","false","false","false","false","false","false","false","","Required source-traceable M7 inputs are incomplete; M7 was not run."
